topicId,date,frequency
Tattoo,-1,1
Tattoo,-2,1
Tattoo,-3,1
Tattoo,-6,1
Tattoo,-7,2
Tattoo,-8,4
Tattoo,-9,1
Tattoo,-10,1
Tattoo,-11,6
Tea,-1,4
Tea,-2,5
Tea,-3,3
Tea,-4,6
Tea,-5,2
Tea,-6,2
Tea,-7,3
Tea,-8,2
Tea,-9,4
Tea,-10,9
Tea,-11,6
Tea,-12,7
Tea Tree Oil,-6,1
Tea Tree Oil,-7,1
Tea Tree Oil,-8,1
Tea Tree Oil,-11,2
Tear Duct,-1,1
Tear Duct,-2,1
Tear Duct,-4,1
Teething,-3,1
Teething,-4,1
Teething,-6,1
Teething,-7,3
Teething,-9,2
Teething,-10,2
Temper Tantrums,-2,1
Temperature,-1,3
Temperature,-2,6
Temperature,-3,3
Temperature,-4,4
Temperature,-5,2
Temperature,-6,3
Temperature,-7,3
Temperature,-8,4
Temperature,-9,3
Temperature,-10,11
Temperature,-11,8
Temperature,-12,10
Tenderness,-1,12
Tenderness,-2,13
Tenderness,-3,5
Tenderness,-4,11
Tenderness,-5,6
Tenderness,-6,8
Tenderness,-7,11
Tenderness,-8,12
Tenderness,-9,7
Tenderness,-10,25
Tenderness,-11,25
Tenderness,-12,11
Tendinitis,-7,1
Tendinitis,-12,2
Tendon,-1,2
Tendon,-3,2
Tendon,-5,2
Tendon,-6,2
Tendon,-7,4
Tendon,-8,3
Tendon,-9,1
Tendon,-11,2
Tendon,-12,1
Tendonitis,-2,1
Tendonitis,-4,1
Tendonitis,-6,3
Tendonitis,-7,3
Tendonitis,-8,1
Tendonitis,-10,1
Tendonitis,-11,1
Tennis Elbow,-1,1
Tennis Elbow,-3,1
Tennis Elbow,-4,2
Tennis Elbow,-7,2
Tension Headache,-10,3
Testicle,-1,18
Testicle,-2,6
Testicle,-3,8
Testicle,-4,8
Testicle,-5,10
Testicle,-6,19
Testicle,-7,13
Testicle,-8,13
Testicle,-9,6
Testicle,-10,14
Testicle,-11,17
Testicle,-12,14
Testicular Cancer,-1,1
Testicular Cancer,-2,2
Testicular Cancer,-3,1
Testicular Cancer,-4,1
Testicular Cancer,-6,3
Testicular Cancer,-7,1
Testicular Cancer,-9,1
Testicular Cancer,-10,1
Testicular Cancer,-11,1
Testicular Cancer,-12,1
Testicular Torsion,-9,2
Testicular Torsion,-12,1
Testosterone,-1,1
Testosterone,-2,7
Testosterone,-3,5
Testosterone,-4,4
Testosterone,-5,5
Testosterone,-6,3
Testosterone,-7,6
Testosterone,-8,9
Testosterone,-9,4
Testosterone,-10,7
Testosterone,-11,10
Testosterone,-12,10
Tetanus,-1,3
Tetanus,-3,3
Tetanus,-4,2
Tetanus,-5,1
Tetanus,-6,6
Tetanus,-7,2
Tetanus,-9,2
Tetanus,-10,2
Tetanus,-11,1
Tetanus,-12,2
Texas,-3,1
Texas,-8,1
Thallium Stress Test,-1,1
Thallium Stress Test,-8,1
Therapeutic,-2,1
Therapeutic,-3,2
Therapeutic,-10,1
Thermal Ablation,-12,1
Thermometer,-1,1
Thermometer,-8,1
Thermometer,-10,2
Thermometer,-12,2
Thigh,-1,6
Thigh,-2,10
Thigh,-3,9
Thigh,-4,6
Thigh,-5,10
Thigh,-6,7
Thigh,-7,10
Thigh,-8,10
Thigh,-9,7
Thigh,-10,16
Thigh,-11,10
Thigh,-12,13
Third Trimester,-3,1
Third Trimester,-4,1
Third Trimester,-5,1
Third Trimester,-9,1
Third Trimester,-11,3
Thirst,-1,1
Thirst,-2,3
Thirst,-3,1
Thirst,-6,2
Thirst,-7,1
Thirst,-8,1
Thirst,-9,1
Thirst,-11,5
Thirst,-12,1
Thoracotomy,-7,1
Throat,-1,21
Throat,-2,19
Throat,-3,14
Throat,-4,12
Throat,-5,15
Throat,-6,14
Throat,-7,20
Throat,-8,13
Throat,-9,11
Throat,-10,34
Throat,-11,28
Throat,-12,24
Thrombosis,-1,1
Thrush,-1,4
Thrush,-2,5
Thrush,-3,4
Thrush,-4,5
Thrush,-5,2
Thrush,-6,1
Thrush,-7,2
Thrush,-8,6
Thrush,-9,1
Thrush,-10,4
Thrush,-11,2
Thrush,-12,1
Thumb,-1,4
Thumb,-2,5
Thumb,-3,6
Thumb,-4,1
Thumb,-5,2
Thumb,-6,4
Thumb,-7,2
Thumb,-8,2
Thumb,-9,3
Thumb,-10,10
Thumb,-11,11
Thumb,-12,3
Thymoma,-11,1
Thyroid,-1,10
Thyroid,-2,14
Thyroid,-3,8
Thyroid,-4,5
Thyroid,-5,6
Thyroid,-6,12
Thyroid,-7,7
Thyroid,-8,9
Thyroid,-9,5
Thyroid,-10,18
Thyroid,-11,14
Thyroid,-12,9
Thyroid Cancer,-10,1
Thyroid Cancer,-11,1
Thyroid Cancer,-12,1
Thyroid Disease,-2,2
Thyroid Disease,-3,1
Thyroid Disease,-11,1
Thyroid Nodule,-4,1
Thyroid Nodule,-12,1
Thyroidectomy,-2,1
Thyroidectomy,-7,1
Thyroidectomy,-10,1
Thyroidectomy,-11,1
Thyroiditis,-8,1
Tibia,-3,1
Tibia,-5,2
Tibia,-6,1
Tibia,-8,1
Tibia,-10,2
Tic,-2,1
Tic,-4,1
Tic,-5,1
Tick,-2,1
Tick,-4,1
Tick,-5,4
Tick,-6,4
Tick,-9,1
Tick,-10,2
Tick,-11,2
Tick,-12,1
Tick Bite,-5,1
Tick Bite,-12,1
Tightness,-1,8
Tightness,-2,9
Tightness,-3,9
Tightness,-4,7
Tightness,-5,5
Tightness,-6,7
Tightness,-7,8
Tightness,-8,4
Tightness,-9,7
Tightness,-10,14
Tightness,-11,10
Tightness,-12,5
Tinea Versicolor,-11,1
Tinnitus,-1,7
Tinnitus,-2,3
Tinnitus,-3,6
Tinnitus,-4,3
Tinnitus,-5,4
Tinnitus,-6,4
Tinnitus,-7,3
Tinnitus,-8,5
Tinnitus,-9,2
Tinnitus,-10,7
Tinnitus,-11,1
Tinnitus,-12,4
Tobacco,-1,1
Tobacco,-2,4
Tobacco,-3,1
Tobacco,-5,1
Tobacco,-9,2
Tobacco,-10,2
Tobacco,-11,2
Tobacco,-12,2
Toddler,-1,2
Toddler,-2,3
Toddler,-3,6
Toddler,-5,2
Toddler,-7,2
Toddler,-8,2
Toddler,-9,5
Toddler,-10,7
Toddler,-11,3
Toddler,-12,1
Toe,-1,8
Toe,-2,10
Toe,-3,13
Toe,-4,5
Toe,-5,5
Toe,-6,8
Toe,-7,12
Toe,-8,6
Toe,-9,7
Toe,-10,19
Toe,-11,11
Toe,-12,10
Toenail,-1,2
Toenail,-3,3
Toenail,-6,1
Toenail,-8,1
Toenail,-9,2
Toenail,-10,3
Toenail,-11,1
Toenail Fungus,-7,1
Toenail Fungus,-8,2
Toenail Fungus,-9,1
Toenail Fungus,-10,1
Tofu,-8,1
Tomato,-3,1
Tomato,-4,1
Tomato,-8,1
Tomato,-10,1
Tomato,-12,1
Tongue,-1,8
Tongue,-2,9
Tongue,-3,4
Tongue,-4,7
Tongue,-5,4
Tongue,-6,6
Tongue,-7,14
Tongue,-8,4
Tongue,-9,4
Tongue,-10,11
Tongue,-11,6
Tongue,-12,7
Tonsil,-1,3
Tonsil,-2,3
Tonsil,-3,6
Tonsil,-4,10
Tonsil,-5,1
Tonsil,-6,4
Tonsil,-7,5
Tonsil,-8,3
Tonsil,-9,4
Tonsil,-10,9
Tonsil,-11,3
Tonsil,-12,6
Tonsillectomy,-1,1
Tonsillectomy,-7,2
Tonsillectomy,-8,2
Tonsillectomy,-9,1
Tonsillitis,-3,1
Tonsillitis,-5,1
Tonsillitis,-9,1
Tonsillitis,-12,1
Tooth,-1,9
Tooth,-2,13
Tooth,-3,9
Tooth,-4,12
Tooth,-5,6
Tooth,-6,9
Tooth,-7,17
Tooth,-8,33
Tooth,-9,10
Tooth,-10,22
Tooth,-11,9
Tooth,-12,22
Tooth Abscess,-6,1
Tooth Decay,-3,1
Tooth Decay,-9,2
Toothache,-2,4
Toothache,-6,3
Toothache,-10,1
Toothache,-11,2
Torso,-1,2
Torso,-2,1
Torso,-4,2
Torso,-5,1
Torso,-8,2
Torso,-10,2
Torso,-12,3
Torticollis,-9,1
Toxic Epidermal Necrolysis,-9,1
Toxic Shock Syndrome,-1,1
Toxic Shock Syndrome,-3,1
Toxic Shock Syndrome,-8,1
Trachea,-5,1
Tracheotomy,-10,1
Transcutaneous Electric Nerve Stimulation,-6,1
Transcutaneous Electric Nerve Stimulation,-9,1
Transcutaneous Electric Nerve Stimulation,-10,2
Transfusion,-1,1
Transfusion,-2,1
Transfusion,-3,1
Transfusion,-5,2
Transfusion,-6,1
Transfusion,-7,1
Transfusion,-8,2
Transfusion,-10,1
Transient Ischemia Attack,-1,1
Transplant,-3,1
Transplant,-4,1
Transplant,-7,3
Transplant,-9,1
Transplant,-10,2
Transplant,-11,3
Transvaginal Ultrasound,-6,1
Transvaginal Ultrasound,-7,1
Transvaginal Ultrasound,-9,1
Transvaginal Ultrasound,-10,1
Trauma,-1,4
Trauma,-2,1
Trauma,-3,2
Trauma,-4,1
Trauma,-5,2
Trauma,-6,2
Trauma,-7,6
Trauma,-8,3
Trauma,-9,2
Trauma,-10,2
Trauma,-11,2
Trauma,-12,2
Travel,-1,3
Travel,-2,5
Travel,-3,4
Travel,-4,3
Travel,-5,1
Travel,-6,3
Travel,-7,3
Travel,-8,4
Travel,-9,2
Travel,-10,3
Travel,-11,9
Travel,-12,4
Traveler's Diarrhea,-6,12
Treadmill,-2,1
Treadmill,-3,3
Treadmill,-4,1
Treadmill,-10,1
Treadmill,-11,2
Treadmill,-12,1
Tremor,-1,2
Tremor,-3,1
Tremor,-4,3
Tremor,-5,1
Tremor,-6,1
Tremor,-7,1
Tremor,-8,1
Tremor,-9,2
Tremor,-11,2
Tremor,-12,1
Trench Foot,-10,1
Trichinosis,-1,1
Trichinosis,-5,1
Trichomoniasis,-1,1
Trichomoniasis,-2,3
Trichomoniasis,-3,1
Trichomoniasis,-5,2
Trichomoniasis,-6,2
Trichomoniasis,-7,2
Trichomoniasis,-9,2
Trichomoniasis,-10,1
Trichomoniasis,-11,4
Trichomoniasis,-12,2
Trichotillomania,-3,1
Trigeminal Neuralgia,-8,1
Trigeminal Neuralgia,-10,1
Trigeminal Neuralgia,-11,1
Trigeminal Neuralgia,-12,1
Trigger Finger,-5,1
Trigger Finger,-7,1
Trigger Finger,-11,1
Trigger Finger,-12,1
Triglyceride,-1,1
Triglyceride,-2,2
Triglyceride,-3,2
Triglyceride,-4,1
Triglyceride,-5,2
Triglyceride,-6,1
Triglyceride,-7,1
Triglyceride,-8,1
Triglyceride,-9,2
Triglyceride,-10,5
Triglyceride,-11,2
Triglyceride,-12,2
Tubal Ligation,-1,3
Tubal Ligation,-2,3
Tubal Ligation,-3,2
Tubal Ligation,-4,2
Tubal Ligation,-5,2
Tubal Ligation,-6,1
Tubal Ligation,-7,2
Tubal Ligation,-8,2
Tubal Ligation,-9,2
Tubal Ligation,-10,4
Tubal Ligation,-11,1
Tubal Ligation,-12,10
Tubal Reversal,-1,1
Tubal Reversal,-3,1
Tubal Reversal,-11,1
Tubal Reversal,-12,1
Tuberculosis,-2,2
Tuberculosis,-6,1
Tuberculosis,-11,1
Tumor,-2,2
Tumor,-3,4
Tumor,-4,2
Tumor,-5,3
Tumor,-6,1
Tumor,-7,2
Tumor,-8,1
Tumor,-10,4
Tumor,-11,8
Tumor,-12,5
Tuna,-1,1
Tuna,-8,2
Tuna,-10,1
Turkey,-1,2
Turkey,-2,3
Turkey,-3,3
Turkey,-4,1
Turkey,-5,3
Turkey,-10,4
Turkey,-11,2
Turkey,-12,5
Type 1 Diabetes,-1,2
Type 1 Diabetes,-8,1
Type 1 Diabetes,-9,1
Type 1 Diabetes,-11,1
Type 2 Diabetes,-1,1
Type 2 Diabetes,-2,3
Type 2 Diabetes,-3,3
Type 2 Diabetes,-7,2
Type 2 Diabetes,-8,5
Type 2 Diabetes,-9,6
Type 2 Diabetes,-10,7
Type 2 Diabetes,-11,9
Type 2 Diabetes,-12,1
Typhoid,-6,1
Typhoid Vaccine,-12,1
Ulcer,-1,3
Ulcer,-2,2
Ulcer,-3,2
Ulcer,-4,3
Ulcer,-5,2
Ulcer,-6,1
Ulcer,-7,6
Ulcer,-8,4
Ulcer,-10,2
Ulcer,-11,5
Ulcer,-12,6
Ulcerative Colitis,-1,1
Ulcerative Colitis,-8,1
Ulcerative Colitis,-9,1
Ulcerative Colitis,-10,2
Ulcerative Colitis,-11,1
Ultrasonography,-10,1
Ultrasound,-1,5
Ultrasound,-2,6
Ultrasound,-3,3
Ultrasound,-4,4
Ultrasound,-5,8
Ultrasound,-6,3
Ultrasound,-7,6
Ultrasound,-8,5
Ultrasound,-9,3
Ultrasound,-10,18
Ultrasound,-11,9
Ultrasound,-12,10
Underactive Thyroid,-2,1
Undescended Testicle,-1,1
Undescended Testicle,-3,1
Undescended Testicle,-6,1
Undescended Testicle,-10,1
Urea,-3,1
Urethra,-1,4
Urethra,-2,2
Urethra,-3,3
Urethra,-4,3
Urethra,-5,2
Urethra,-6,2
Urethra,-7,2
Urethra,-8,6
Urethra,-9,1
Urethra,-10,9
Urethra,-11,3
Urethra,-12,4
Urethral Stricture,-6,1
Urethritis,-10,1
Urethritis,-12,1
Uric Acid,-8,1
Uric Acid,-11,1
Urinalysis,-1,1
Urinalysis,-4,1
Urinalysis,-7,1
Urinalysis,-9,2
Urinalysis,-10,3
Urinalysis,-11,6
Urinalysis,-12,2
Urinary Incontinence,-5,2
Urinary Incontinence,-8,3
Urinary Tract,-4,1
Urinary Tract,-9,1
Urinary Tract,-11,1
Urinary Tract Infection,-1,2
Urinary Tract Infection,-2,3
Urinary Tract Infection,-3,2
Urinary Tract Infection,-4,4
Urinary Tract Infection,-5,3
Urinary Tract Infection,-6,1
Urinary Tract Infection,-7,1
Urinary Tract Infection,-8,3
Urinary Tract Infection,-9,1
Urinary Tract Infection,-10,9
Urinary Tract Infection,-11,4
Urinary Tract Infection,-12,1
Urination,-1,17
Urination,-2,17
Urination,-3,18
Urination,-4,19
Urination,-5,17
Urination,-6,7
Urination,-7,9
Urination,-8,17
Urination,-9,14
Urination,-10,24
Urination,-11,38
Urination,-12,14
Urodynamic Test,-9,1
Urostomy,-6,1
Utah,-8,1
Uterine Cancer,-4,1
Uterine Cancer,-5,1
Uterine Cancer,-9,1
Uterine Cancer,-10,1
Uterine Cancer,-11,1
Uterine Cancer,-12,1
Uterine Fibroid,-1,1
Uterine Fibroid,-5,2
Uterine Fibroids,-10,1
Uterine Prolapse,-8,1
Uterus,-1,6
Uterus,-2,3
Uterus,-3,5
Uterus,-4,10
Uterus,-5,6
Uterus,-6,5
Uterus,-7,11
Uterus,-8,11
Uterus,-9,5
Uterus,-10,5
Uterus,-11,8
Uterus,-12,8
Vaccination,-1,4
Vaccination,-2,3
Vaccination,-3,5
Vaccination,-4,1
Vaccination,-6,1
Vaccination,-7,4
Vaccination,-8,4
Vaccination,-9,3
Vaccination,-10,6
Vaccination,-11,4
Vaccination,-12,3
Vaccines,-1,2
Vaccines,-2,2
Vaccines,-3,1
Vaccines,-6,3
Vaccines,-7,2
Vaccines,-8,1
Vaccines,-10,6
Vaccines,-11,1
Vaccines,-12,1
Vagina,-1,47
Vagina,-2,25
Vagina,-3,37
Vagina,-4,17
Vagina,-5,32
Vagina,-6,35
Vagina,-7,45
Vagina,-8,28
Vagina,-9,39
Vagina,-10,59
Vagina,-11,64
Vagina,-12,43
Vaginal Discharge,-1,5
Vaginal Discharge,-2,5
Vaginal Discharge,-3,1
Vaginal Discharge,-4,2
Vaginal Discharge,-5,2
Vaginal Discharge,-6,2
Vaginal Discharge,-7,3
Vaginal Discharge,-8,3
Vaginal Discharge,-9,4
Vaginal Discharge,-10,4
Vaginal Discharge,-11,3
Vaginal Discharge,-12,6
Vaginal Hysterectomy,-5,1
Vaginal Hysterectomy,-7,1
Vaginal Hysterectomy,-11,2
Vaginal Yeast Infection,-1,2
Vaginal Yeast Infection,-3,1
Vaginal Yeast Infection,-6,2
Vaginal Yeast Infection,-7,1
Vaginal Yeast Infection,-8,3
Vaginal Yeast Infection,-9,1
Vaginal Yeast Infection,-10,2
Vaginal Yeast Infection,-11,3
Vaginal Yeast Infection,-12,1
Vaginismus,-8,1
Vaginitis,-3,4
Vaginitis,-4,1
Vaginitis,-6,1
Vaginitis,-12,1
Valley Fever,-5,1
Varicocele,-7,2
Varicocele,-8,2
Varicocele,-12,1
Varicose Vein,-3,1
Varicose Vein,-5,1
Varicose Vein,-8,2
Varicose Vein,-10,2
Varicose Vein,-11,1
Varicose Vein,-12,2
Vascular Dementia,-4,1
Vascular Dementia,-7,1
Vascular Ring,-11,1
Vasculitis,-8,2
Vasectomy,-1,2
Vasectomy,-2,4
Vasectomy,-3,1
Vasectomy,-4,1
Vasectomy,-5,1
Vasectomy,-6,5
Vasectomy,-7,5
Vasectomy,-8,2
Vasectomy,-9,2
Vasectomy,-10,2
Vasectomy,-11,3
Vasectomy,-12,3
Vasovagal Episode,-3,1
Vegetable,-1,2
Vegetable,-2,3
Vegetable,-3,2
Vegetable,-4,3
Vegetable,-5,1
Vegetable,-6,1
Vegetable,-7,2
Vegetable,-8,2
Vegetable,-9,2
Vegetable,-10,3
Vegetable,-11,4
Vegetable,-12,5
Vein,-1,3
Vein,-2,9
Vein,-4,4
Vein,-5,1
Vein,-6,2
Vein,-7,3
Vein,-8,5
Vein,-9,5
Vein,-10,7
Vein,-11,9
Vein,-12,7
Venous Insufficiency,-10,1
Ventricle,-8,1
Ventricle,-9,1
Ventricular Tachycardia,-11,1
Vertebra,-3,1
Vertebra,-6,1
Vertebra,-10,2
Vertebra,-11,1
Vertebra,-12,1
Vertigo,-1,5
Vertigo,-2,4
Vertigo,-3,4
Vertigo,-4,1
Vertigo,-5,1
Vertigo,-6,4
Vertigo,-7,1
Vertigo,-8,4
Vertigo,-9,3
Vertigo,-10,2
Vertigo,-11,3
Vertigo,-12,6
Vinegar,-1,2
Vinegar,-2,1
Vinegar,-3,3
Vinegar,-4,2
Vinegar,-6,2
Vinegar,-7,5
Vinegar,-8,3
Vinegar,-9,4
Vinegar,-10,4
Vinegar,-11,4
Vinegar,-12,2
Viral Pneumonia,-3,1
Viral Pneumonia,-9,1
Viral Pneumonia,-10,1
Virginia,-9,1
Virginia,-11,1
Virus,-1,13
Virus,-2,7
Virus,-3,11
Virus,-4,3
Virus,-5,5
Virus,-6,1
Virus,-7,5
Virus,-8,7
Virus,-9,10
Virus,-10,29
Virus,-11,23
Virus,-12,8
Vision,-1,65
Vision,-2,71
Vision,-3,68
Vision,-4,55
Vision,-5,43
Vision,-6,44
Vision,-7,58
Vision,-8,63
Vision,-9,62
Vision,-10,109
Vision,-11,97
Vision,-12,91
Vision Problems,-11,1
Vitamin,-1,10
Vitamin,-2,13
Vitamin,-3,8
Vitamin,-4,8
Vitamin,-5,1
Vitamin,-6,8
Vitamin,-7,13
Vitamin,-8,11
Vitamin,-9,8
Vitamin,-10,21
Vitamin,-11,11
Vitamin,-12,14
Vitamin A,-10,3
Vitamin C,-2,2
Vitamin C,-7,1
Vitamin C,-12,2
Vitamin D,-1,1
Vitamin D,-2,3
Vitamin D,-3,1
Vitamin D,-5,1
Vitamin D,-6,3
Vitamin D,-7,3
Vitamin D,-8,4
Vitamin D,-10,3
Vitamin D,-11,4
Vitamin D,-12,3
Vitamin D Deficiency,-1,1
Vitamin D Deficiency,-2,1
Vitamin D Deficiency,-6,2
Vitamin D Deficiency,-7,1
Vitamin D Deficiency,-11,2
Vitamin E,-1,1
Vitamin E,-2,2
Vitamin E,-4,1
Vitamin E,-11,1
Vitamin E,-12,2
Vitamin K,-2,1
Vitamin K,-4,1
Vitamin K,-6,1
Vitamin K,-12,3
Vitiligo,-7,1
Vitiligo,-11,7
Vocal Cord,-1,1
Vocal Cord,-6,1
Vocal Cord,-10,1
Vomit,-1,11
Vomit,-2,17
Vomit,-3,16
Vomit,-4,16
Vomit,-5,8
Vomit,-6,12
Vomit,-7,14
Vomit,-8,13
Vomit,-9,5
Vomit,-10,17
Vomit,-11,24
Vomit,-12,19
Vomiting Blood,-3,1
Vulvar Cancer,-3,1
Waist,-1,1
Waist,-2,2
Waist,-3,3
Waist,-4,2
Waist,-5,3
Waist,-7,3
Waist,-8,4
Waist,-9,2
Waist,-10,3
Waist,-11,7
Waist,-12,3
Walking,-1,25
Walking,-2,29
Walking,-3,35
Walking,-4,10
Walking,-5,25
Walking,-6,33
Walking,-7,25
Walking,-8,25
Walking,-9,24
Walking,-10,48
Walking,-11,44
Walking,-12,48
Walnut,-3,2
Walnut,-8,1
Walnut,-11,2
Wart,-1,11
Wart,-2,4
Wart,-3,4
Wart,-4,6
Wart,-5,6
Wart,-6,6
Wart,-7,4
Wart,-8,4
Wart,-9,3
Wart,-10,7
Wart,-11,14
Wart,-12,8
Watermelon,-3,1
Watermelon,-11,1
Watery Eyes,-1,2
Watery Eyes,-2,1
Watery Eyes,-11,1
Watery Eyes,-12,1
Weakness,-1,9
Weakness,-2,14
Weakness,-3,12
Weakness,-4,9
Weakness,-5,1
Weakness,-6,7
Weakness,-7,6
Weakness,-8,8
Weakness,-9,4
Weakness,-10,15
Weakness,-11,6
Weakness,-12,6
Weight,-1,28
Weight,-2,40
Weight,-3,37
Weight,-4,25
Weight,-5,22
Weight,-6,22
Weight,-7,28
Weight,-8,20
Weight,-9,20
Weight,-10,54
Weight,-11,45
Weight,-12,33
Weight Gain,-1,4
Weight Gain,-2,7
Weight Gain,-3,3
Weight Gain,-4,3
Weight Gain,-5,3
Weight Gain,-6,3
Weight Gain,-7,7
Weight Gain,-8,7
Weight Gain,-9,5
Weight Gain,-10,14
Weight Gain,-11,7
Weight Gain,-12,6
Weight Loss,-1,4
Weight Loss,-2,14
Weight Loss,-3,5
Weight Loss,-4,11
Weight Loss,-5,4
Weight Loss,-6,9
Weight Loss,-7,5
Weight Loss,-8,8
Weight Loss,-9,5
Weight Loss,-10,15
Weight Loss,-11,11
Weight Loss,-12,11
Weight Loss Pill,-9,1
Weight Loss Pill,-10,1
Weight Loss Pill,-12,1
Welt,-3,2
Welt,-4,2
Welt,-5,1
Welt,-6,1
Welt,-10,1
Welt,-11,2
Welt,-12,2
West Nile Virus,-9,1
Western Blot Test,-1,1
Wheat,-4,1
Wheat,-7,1
Wheat,-8,2
Wheat,-10,4
Wheat,-11,1
Wheat,-12,1
Wheat Bran,-11,1
Whiplash,-5,1
Whiplash,-9,1
Whitehead,-1,1
Whitehead,-4,1
Whitehead,-10,4
Whitehead,-11,4
Whitehead,-12,1
Whole Wheat,-7,1
Whole Wheat,-10,1
Whole Wheat,-12,1
Whooping Cough,-1,1
Whooping Cough,-2,3
Whooping Cough,-4,1
Whooping Cough,-6,2
Whooping Cough,-8,2
Whooping Cough,-9,1
Whooping Cough,-10,3
Whooping Cough,-11,2
Whooping Cough,-12,1
Wine,-1,2
Wine,-2,3
Wine,-3,5
Wine,-7,3
Wine,-8,5
Wine,-9,3
Wine,-10,1
Wine,-11,1
Wine,-12,5
Wisdom Tooth,-2,5
Wisdom Tooth,-3,1
Wisdom Tooth,-5,2
Wisdom Tooth,-6,1
Wisdom Tooth,-7,6
Wisdom Tooth,-8,5
Wisdom Tooth,-9,5
Wisdom Tooth,-10,1
Wisdom Tooth,-11,3
Wisdom Tooth,-12,3
Wool,-1,1
Workout,-1,5
Workout,-2,9
Workout,-3,7
Workout,-4,5
Workout,-5,4
Workout,-6,2
Workout,-7,5
Workout,-8,6
Workout,-9,6
Workout,-10,6
Workout,-11,8
Workout,-12,5
Worm,-1,2
Worm,-2,3
Worm,-3,2
Worm,-4,4
Worm,-5,2
Worm,-6,4
Worm,-7,1
Worm,-8,5
Worm,-9,1
Worm,-10,3
Worm,-11,4
Worm,-12,1
Wound,-1,5
Wound,-2,1
Wound,-3,3
Wound,-4,4
Wound,-5,2
Wound,-6,1
Wound,-7,5
Wound,-8,6
Wound,-9,4
Wound,-10,11
Wound,-11,10
Wound,-12,4
Wound Care,-2,1
Wound Care,-10,1
Wrinkle,-1,2
Wrinkle,-3,1
Wrinkle,-4,1
Wrinkle,-7,1
Wrinkle,-8,1
Wrinkle,-9,2
Wrinkle,-10,1
Wrinkle,-11,1
Wrinkle,-12,1
Wrist,-1,9
Wrist,-2,6
Wrist,-3,5
Wrist,-4,3
Wrist,-5,6
Wrist,-6,4
Wrist,-7,4
Wrist,-8,3
Wrist,-9,2
Wrist,-10,11
Wrist,-11,10
Wrist,-12,12
Wrist Pain,-7,1
Wrist Pain,-9,1
Wrist Pain,-11,1
Wyoming,-9,1
X-ray,-1,5
X-ray,-2,4
X-ray,-3,2
X-ray,-4,3
X-ray,-5,2
X-ray,-6,4
X-ray,-7,4
X-ray,-8,5
X-ray,-9,3
X-ray,-10,15
X-ray,-11,10
X-ray,-12,8
Yam,-6,1
Yeast,-1,5
Yeast,-3,3
Yeast,-4,3
Yeast,-5,4
Yeast,-6,2
Yeast,-7,2
Yeast,-8,1
Yeast,-9,3
Yeast,-10,2
Yeast,-11,5
Yeast,-12,2
Yeast Infection,-1,15
Yeast Infection,-2,7
Yeast Infection,-3,21
Yeast Infection,-4,12
Yeast Infection,-5,8
Yeast Infection,-6,9
Yeast Infection,-7,24
Yeast Infection,-8,12
Yeast Infection,-9,11
Yeast Infection,-10,22
Yeast Infection,-11,25
Yeast Infection,-12,15
Yellow Fever,-3,1
Yoga,-3,2
Yoga,-5,2
Yoga,-7,1
Yoga,-8,1
Yoga,-11,1
Yoga,-12,1
Yogurt,-1,3
Yogurt,-2,3
Yogurt,-3,1
Yogurt,-4,4
Yogurt,-5,1
Yogurt,-6,2
Yogurt,-7,3
Yogurt,-10,5
Yogurt,-11,4
Yogurt,-12,4
Zinc,-2,2
Zinc,-3,1
Zinc,-4,1
Zinc,-7,1
Zinc,-10,4
Zinc,-11,3
Zinc,-12,2
Zinc Oxide,-7,1
flax,-2,1
flax,-11,1
flax,-12,1
flaxseed,-2,1
flaxseed,-9,1
flaxseed,-11,1
flaxseed oil,-2,1
methicillin resistant staphylococcus aureus,-1,3
methicillin resistant staphylococcus aureus,-2,4
methicillin resistant staphylococcus aureus,-4,5
methicillin resistant staphylococcus aureus,-5,3
methicillin resistant staphylococcus aureus,-6,3
methicillin resistant staphylococcus aureus,-7,2
methicillin resistant staphylococcus aureus,-8,1
methicillin resistant staphylococcus aureus,-9,1
methicillin resistant staphylococcus aureus,-10,2
methicillin resistant staphylococcus aureus,-12,7
pre-existing condition,-1,1
pre-existing condition,-3,1
pre-existing condition,-8,1
pre-existing condition,-10,1
pre-existing condition,-11,2
pre-existing condition,-12,1
